Order ID,Order Date,Quantity ordered new,Unit Price,Sales,Discount_%,Shipping Cost,Profit,Product Base Margin
88556,2015-02-11,11,10.52,123.93,1,7.94,-15.818400000000002,0.52
88556,2015-02-11,14,5.98,93.96,2,7.5,-55.83240000000001,0.4
88557,2015-04-07,6,291.73,1818.41,5,48.8,550.3808,0.56
86092,2015-01-03,6,1.48,8.95,9,0.7,1.68,0.37
88348,2015-06-30,17,38.06,652.84,6,4.5,450.45959999999997,0.56
88348,2015-06-30,22,599.99,12750.99,8,24.49,8798.183099999998,0.37
88348,2015-06-30,5,3.98,20.54,10,2.97,-5.385,0.35
86629,2015-02-05,20,400.98,7840.04,8,42.52,3031.9724,0.71
87889,2015-04-18,4,300.97,1094.33,10,7.18,138.018,0.48
87889,2015-04-18,10,39.89,389.97,6,3.04,38.874,0.53
87888,2015-01-08,6,14.56,84.59,7,3.5,-45.528000000000006,0.58
39015,2015-06-06,24,399.98,9666.72,5,12.06,567.59,0.56
39015,2015-06-06,20,6.48,134.58,7,5.74,-28.45,0.37
87862,2015-06-06,5,6.48,33.65,7,5.74,-14.225,0.37
88403,2015-03-26,10,6.68,66.12,8,1.5,-601.8040000000001,0.48
88404,2015-04-23,1,2.89,3.07,8,0.49,38.406000000000006,0.38
88405,2015-02-26,1,226.67,255.83,7,28.16,53.114399999999996,0.59
88405,2015-02-26,20,20.98,421.18,8,53.03,8.742,0.78
88406,2015-04-29,14,95.95,1377.46,2,74.35,636.5219999999999,0.57
90891,2015-04-20,20,320.98,6600.63,3,24.49,4554.4347,0.55
90891,2015-04-20,18,125.99,1811.99,6,8.8,618.19308,0.59
89664,2015-02-01,10,80.97,799.76,6,33.6,-15.1844,0.37
89665,2015-01-01,13,45.19,609.09,4,1.99,-61.194,0.55
89666,2015-03-26,21,124.49,2761.94,3,51.94,18.174,0.63
88418,2015-03-18,6,5.98,33.95,10,5.14,-49.53,0.36
90079,2015-01-03,2,150.98,302.34,9,66.27,-407.85,0.65
90078,2015-01-10,11,30.42,334.44,5,8.65,-191.25760000000002,0.74
91583,2015-02-06,21,28.99,556.61,1,8.59,196.52328,0.56
86002,2015-01-31,9,6.98,64.48,0,1.6,-343.868,0.38
86003,2015-04-16,2,2550.14,4845.27,5,29.7,-3971.0627999999997,0.57
87570,2015-02-18,3,5.44,19.68,1,7.46,-18.478199999999998,0.36
87570,2015-02-18,18,549.99,9798.84,2,49.0,-381.84119999999996,0.35
87570,2015-02-18,7,22.01,154.11,3,5.53,12.5504,0.59
87570,2015-02-18,7,34.76,242.97,9,8.22,45.3324,0.57
87569,2015-06-13,12,17.15,200.61,8,4.96,33.66,0.58
87072,2015-02-10,11,20.28,237.83,0,14.39,15.677999999999999,0.47
87071,2015-01-06,2,20.34,53.02,5,35.0,52.775999999999996,0.84
90404,2015-01-05,1,243.98,248.84,8,43.32,-162.8244,0.55
90405,2015-02-09,1,5.74,7.21,8,5.01,-6.930820000000001,0.39
90385,2015-03-16,4,55.5,253.87,5,52.2,-118.54,0.72
90385,2015-03-16,14,442.14,5880.46,5,14.7,2963.48,0.56
90386,2015-05-03,19,30.93,577.25,7,3.92,398.30249999999995,0.44
90386,2015-05-03,14,297.48,4075.18,5,18.06,709.8520000000001,0.6
90386,2015-05-03,6,296.18,1798.23,7,54.12,80.80920000000009,0.76
90387,2015-05-20,25,30.98,727.2,8,8.74,371.27200000000005,0.4
90387,2015-05-20,41,159.31,6173.42,9,60.0,77.0008954000001,0.55
90387,2015-05-20,33,55.99,1553.7,6,5.0,27.96860000000001,0.83
88794,2015-01-09,3,5.38,18.68,1,7.57,-66.77958,0.36
88794,2015-01-09,11,3.28,36.3,5,3.97,-144.9188,0.56
88794,2015-01-09,6,2.78,16.03,9,0.97,-5.0716,0.59
89465,2015-01-27,9,2.94,25.35,8,0.96,-1.18,0.58
91571,2015-06-15,12,1.48,19.32,0,0.7,-203.09799999999998,0.37
89440,2015-05-08,5,16.98,86.8,9,12.39,-48.57,0.35
7364,2015-05-08,22,16.98,381.91,9,12.39,-48.57,0.35
41636,2015-02-14,45,16.98,761.67,5,7.78,-47.28,0.57
41636,2015-02-14,49,115.99,5014.07,3,4.23,722.241,0.56
90685,2015-02-14,11,16.98,186.19,5,7.78,-161.0,0.57
90685,2015-02-14,12,115.99,1227.94,3,4.23,848.3646,0.56
89175,2015-04-07,11,27.48,294.97,3,4.0,-88.8408,0.75
89175,2015-04-07,14,179.99,2458.05,10,19.99,1208.9904,0.48
89175,2015-04-07,19,140.85,2465.75,10,19.99,9.9912,0.73
89176,2015-06-26,7,100.97,650.25,8,7.18,126.22500000000001,0.46
89176,2015-06-26,19,13.4,272.12,0,4.95,187.7628,0.37
89174,2015-05-22,16,25.98,428.85,3,4.08,295.9065,0.57
89174,2015-05-22,16,20.98,342.54,10,53.03,-2111.36,0.78
86054,2015-03-25,1,14.89,27.96,17,13.56,-9.13,0.58
86050,2015-01-31,11,160.98,1635.38,9,30.0,357.428,0.62
86050,2015-01-31,10,6.3,58.48,9,0.5,40.35119999999999,0.39
86050,2015-01-31,8,4.98,40.05,0,0.8,27.634499999999996,0.36
86051,2015-02-04,8,145.45,1117.66,8,17.85,751.58,0.56
86052,2015-01-04,2,399.98,807.0,3,12.06,-663.5142,0.56
86051,2015-02-04,5,33.94,169.46,7,19.19,-157.56,0.58
86053,2015-02-10,20,296.18,5768.12,4,154.12,-87.99804,0.76
86258,2015-01-05,2,28.48,55.25,3,1.99,-35.2904,0.4
86258,2015-01-05,3,205.99,551.22,1,5.99,-74.8836,0.59
88030,2015-01-22,12,6.98,83.93,6,1.6,-98.05600000000001,0.38
88028,2015-01-01,2,95.99,193.88,8,35.0,-425.20840000000004,
88029,2015-04-19,5,199.99,990.25,9,24.49,631.33,0.46
90314,2015-06-23,4,3.28,14.76,7,3.97,-22.176,0.56
90314,2015-06-23,3,256.99,808.44,2,11.25,-214.10399999999998,0.51
90314,2015-06-23,10,6.48,67.41,1,5.14,-26.936,0.37
91036,2015-02-28,4,14.2,55.08,9,5.3,-324.73,0.46
89970,2015-02-21,15,100.89,1608.11,0,42.0,1500.12,0.61
89102,2015-04-06,7,13.43,99.75,1,5.5,-313.02180000000004,0.57
86699,2015-04-13,22,2.08,51.41,0,5.33,-192.5532,0.43
89278,2015-01-27,12,6.3,68.72,10,0.5,-464.28200000000004,0.39
89279,2015-04-28,14,48.91,618.96,10,5.97,156.74339999999998,0.38
89279,2015-04-28,13,5.98,77.54,8,5.46,110.118,0.36
87963,2015-01-02,6,60.97,361.72,7,4.5,-42.588,0.56
87964,2015-03-24,20,70.98,1373.47,7,30.0,-222.95,0.73
87965,2015-06-12,14,6.68,91.92,6,6.93,7.624499999999999,0.37
87962,2015-03-09,9,7.64,73.29,1,1.39,-1676.6119999999999,0.36
87962,2015-03-09,8,400.97,2961.32,7,48.26,45.12779999999999,0.36
89601,2015-02-15,17,4.98,87.11,2,0.49,-52.864,0.39
89601,2015-02-15,9,20.99,170.46,1,0.99,45.378,0.83
89602,2015-04-21,1,4.98,4.95,8,0.49,4949.916,0.39
89602,2015-04-21,4,119.99,461.24,9,14.0,1055.6039999999998,0.36
86611,2015-01-26,3,207.48,577.75,9,0.99,359.83,0.55
86612,2015-01-29,8,7.45,59.4,10,6.28,-69.874,0.4
86612,2015-01-29,10,6.48,66.46,1,7.86,-135.74,0.37
86610,2015-05-26,3,11.33,35.35,2,6.12,-14.52,0.42
86610,2015-05-26,16,15.67,248.21,1,1.39,171.26489999999998,0.38
89571,2015-06-03,17,259.71,4086.5,8,66.67,138.22199999999998,0.61
89572,2015-02-06,18,20.48,375.03,1,6.32,711.2447999999999,0.58
89572,2015-02-06,12,1.86,22.11,9,2.58,-1084.8469632000001,0.82
89572,2015-02-06,17,205.99,2875.35,8,2.5,-156.772,0.59
90110,2015-03-16,5,15.73,78.08,8,7.42,-37.6,0.56
90109,2015-05-05,17,120.98,2013.88,4,3.99,1389.5772,0.6
90109,2015-05-05,4,55.99,201.32,2,5.0,-222.816,0.83
90109,2015-05-05,12,23.99,298.51,5,15.68,-133.71,0.62
91502,2015-06-30,22,195.99,3846.06,1,8.99,2653.7814,0.6
85949,2015-06-22,7,4.48,35.93,4,2.5,10.32,0.37
85948,2015-01-27,10,205.99,1610.84,8,2.5,997.3814400000001,0.59
85950,2015-02-05,14,5.98,86.12,4,5.79,-36.030800000000006,0.36
85947,2015-01-24,6,11.7,76.87,1,6.96,-28.954,0.5
90148,2015-03-13,21,17.7,374.6,2,9.47,-85.02199999999999,0.59
90145,2015-02-04,12,4.91,61.87,0,0.5,99.19800000000001,0.36
90145,2015-02-04,6,7.28,48.88,1,11.15,136.0314,0.37
90145,2015-02-04,3,6.68,21.56,10,6.93,-100.072,0.37
90146,2015-03-25,8,18.97,164.67,1,9.03,-12.026699999999998,0.37
90146,2015-03-25,6,12.28,72.74,3,4.86,122.508,0.38
90146,2015-03-25,12,34.99,418.75,5,7.73,-12.026699999999998,0.59
90147,2015-02-19,9,54.1,469.59,10,19.99,34.068,0.59
88165,2015-05-04,17,7.59,136.25,1,4.0,2.9700000000000006,0.42
88163,2015-01-06,12,42.98,558.41,0,4.62,385.30289999999997,0.56
88163,2015-01-06,13,21.78,290.22,3,5.94,187.2,0.5
88164,2015-02-04,15,80.98,1129.67,7,7.18,779.4723,0.48
87695,2015-02-11,9,270.98,2439.37,7,50.0,27.726,0.77
87696,2015-01-03,8,12.53,92.02,10,0.49,244.464,0.38
87696,2015-01-03,2,146.34,283.55,10,43.75,-473.578,0.64
47493,2015-02-11,36,270.98,9757.48,7,50.0,-96.05,0.77
37987,2015-01-03,6,146.34,850.64,10,43.75,-270.85,0.64
89869,2015-06-21,12,90.48,1159.79,0,19.99,800.2550999999999,0.4
90557,2015-03-24,2,9.48,20.22,8,7.29,-50.4,0.45
90557,2015-03-24,8,193.17,1548.97,3,19.99,-348.754,0.71
88721,2015-03-16,5,68.81,337.86,8,60.0,-550.43,0.41
88721,2015-03-16,4,21.38,84.21,4,8.99,-52.12,0.59
88722,2015-06-19,7,4.98,38.74,6,4.62,-27.005,0.64
90964,2015-03-24,5,28.53,134.09,6,1.49,74.63850000000001,0.38
89611,2015-06-23,1,180.98,191.73,6,26.2,-122.235,0.59
89608,2015-04-06,10,60.65,618.85,6,12.23,427.00649999999996,0.64
89609,2015-04-09,8,14.81,115.99,5,13.32,-190.49,0.43
89609,2015-04-09,7,2.78,19.46,8,1.25,-8.77,0.59
89610,2015-06-02,12,3.74,44.75,6,0.94,-7.685,0.83
91480,2015-01-13,4,2.08,9.23,6,5.33,-82.5592,0.43
91481,2015-03-29,15,6.75,96.13,10,2.99,18.1475,0.35
91482,2015-05-25,6,11.58,73.96,5,6.97,2.8060000000000027,0.35
89504,2015-03-14,9,200.98,1805.9,7,23.76,-132.42600000000002,0.58
89504,2015-03-14,2,179.29,311.41,2,29.21,-411.236,0.76
89503,2015-01-10,12,297.64,3707.05,3,14.7,-48.971999999999994,0.57
89505,2015-05-20,17,218.75,2805.18,10,69.64,62.297999999999995,0.77
86163,2015-03-30,13,6.48,80.86,8,7.49,-119.32,0.37
86165,2015-06-20,18,59.76,1096.63,6,9.71,756.6747,0.57
86165,2015-06-20,4,195.99,632.12,7,4.2,-222.343,0.56
86166,2015-06-23,19,71.37,1302.98,9,69.0,-1537.1356000000003,0.68
86164,2015-04-29,22,5.98,131.79,4,0.96,52.6976,0.6
86164,2015-04-29,2,20.99,35.33,1,0.99,-78.19415999999998,0.57
91304,2015-02-15,9,78.69,674.55,10,19.99,465.43949999999995,0.43
91306,2015-06-16,12,146.34,1721.24,6,43.75,-89.27,0.65
91305,2015-03-15,22,29.34,668.38,0,7.87,385.37,0.54
88267,2015-03-04,2,205.99,324.62,10,8.99,147.0,0.56
88268,2015-02-14,19,2.08,40.93,5,2.56,-1045.016,0.55
88265,2015-02-05,7,7.28,53.42,0,1.77,167.16000000000003,0.37
88266,2015-02-25,1,8.33,8.49,6,1.99,-344.82000000000005,0.52
90040,2015-04-11,11,5.77,69.89,0,5.92,-61.5276,0.55
90408,2015-01-13,13,5.98,77.42,7,5.79,-41.9727,0.36
90714,2015-03-15,4,1.76,7.2,1,0.7,-1.56,0.56
91321,2015-03-05,18,3.28,61.29,5,3.97,-100.24,0.56
91321,2015-03-05,15,6.98,109.15,3,9.69,-262.62,0.83
86655,2015-05-05,12,122.99,1477.84,6,19.99,1019.7095999999999,0.37
86654,2015-04-26,9,3.38,29.08,7,0.85,19.04,0.48
86655,2015-05-05,17,68.81,1162.46,8,60.0,-1069.72,0.41
13606,2015-04-26,34,3.38,109.86,7,0.85,19.04,0.48
962,2015-05-05,48,122.99,5911.35,6,19.99,1408.1865,0.37
962,2015-05-05,68,68.81,4649.85,8,60.0,-1069.72,0.41
89184,2015-05-22,18,130.98,2259.99,10,30.0,2000.11,0.78
91122,2015-05-25,9,4.77,42.46,6,2.39,-45.64,0.72
91122,2015-05-25,12,27.18,314.06,10,8.23,204.49,0.38
91123,2015-06-04,1,999.99,1009.99,0,13.99,-1455.9971999999998,0.36
91123,2015-06-04,13,6.48,92.16,5,5.14,-22.56,0.37
86950,2015-05-29,2,6.48,16.5,2,7.91,-1191.526,0.37
86951,2015-01-04,12,105.29,1202.66,6,10.12,-45.01,0.79
86949,2015-05-01,16,11.7,196.69,1,5.63,39.209999999999994,0.4
86949,2015-05-01,9,4.55,40.28,3,1.49,100.38000000000001,0.35
86952,2015-03-23,15,60.97,904.31,4,4.5,79.42320000000001,0.56
86373,2015-02-24,12,7.64,96.86,3,5.83,-15.0904,0.36
86754,2015-03-14,13,65.99,765.65,0,3.99,-60.56399999999999,0.59
86750,2015-01-06,4,2.1,8.72,3,0.7,-1473.906,0.57
86753,2015-01-10,11,599.99,6355.69,10,24.49,-343.126,0.5
86753,2015-01-10,10,2.78,28.09,6,1.25,66.35999999999999,0.59
86751,2015-03-26,5,225.04,1130.15,7,11.79,-162.918,0.42
86751,2015-03-26,7,7.84,54.37,3,4.71,859.7177999999999,0.35
86752,2015-05-06,11,9.11,100.87,4,2.15,-23.072000000000003,0.4
89053,2015-05-24,12,150.98,1857.08,5,43.71,650.3,0.55
89055,2015-01-22,10,3.89,42.56,9,7.01,-154.30700000000002,0.37
89054,2015-01-21,4,100.98,414.91,4,7.18,269.94,0.4
90859,2015-03-15,3,30.93,91.39,8,3.92,63.059099999999994,0.44
90861,2015-05-02,37,4.48,202.29,8,49.0,139.5801,0.6
90861,2015-05-02,9,17.67,168.71,0,8.99,109.67000000000002,0.47
90860,2015-02-17,21,40.99,885.65,3,19.99,395.308,0.36
91108,2015-03-24,11,14.28,152.05,10,2.99,104.9145,0.39
91109,2015-04-10,7,7.08,49.1,4,2.35,24.59,0.47
91110,2015-03-29,2,140.99,246.44,3,4.2,-458.744,0.59
24869,2015-06-10,21,8.85,199.08,5,5.6,-9.177,0.36
5920,2015-05-19,14,155.06,2039.07,7,7.07,-121.75,0.59
89096,2015-05-19,3,155.06,436.94,7,7.07,24.350000000000023,0.59
89097,2015-06-06,6,5.4,37.38,9,7.78,-34.7645,0.37
89095,2015-06-10,5,8.85,47.4,5,5.6,-7.3416,0.36
90301,2015-03-01,3,90.97,260.0,9,14.0,35.29000000000005,0.36
89300,2015-04-04,11,63.94,709.7,2,14.48,-100.17,0.46
89300,2015-04-04,5,5.02,27.42,1,5.14,-3.9479999999999995,0.79
89299,2015-01-18,13,58.1,739.06,5,1.49,1633.9859999999999,0.38
89301,2015-06-01,13,2.28,30.47,6,5.2,-2002.6314000000002,0.41
87790,2015-06-29,16,6.48,96.96,9,7.03,-126.208,0.37
90322,2015-05-23,1,4.13,4.21,8,1.17,-5.54,0.57
89219,2015-03-01,1,3499.99,3550.28,6,24.49,-68.432,0.37
89218,2015-01-22,7,179.99,1188.63,7,19.99,733.2822000000001,0.48
89218,2015-01-22,11,92.23,1009.93,2,39.61,-905.9903999999999,0.67
89218,2015-01-22,9,15.22,140.7,2,9.73,-21.63242,0.36
91285,2015-01-03,2,6.48,15.95,3,8.73,-35.04,0.37
91286,2015-05-23,3,12.88,42.35,5,4.59,5.980000000000004,0.82
30785,2015-01-03,8,6.48,63.78,3,8.73,-35.04,0.37
30785,2015-01-03,46,9.93,451.61,7,1.09,149.53,0.43
88713,2015-05-11,4,1.74,10.41,9,4.08,608.262,0.53
88713,2015-05-11,16,227.55,2849.64,8,32.48,-570.1696000000001,0.68
88714,2015-01-20,6,6.28,38.04,5,5.36,1.278,0.4
88714,2015-01-20,14,3.08,42.53,4,0.99,424.28999999999996,0.37
88136,2015-02-27,7,2.08,14.77,4,1.49,-3.71956,0.36
88136,2015-02-27,8,53.98,438.33,2,5.5,101.97200000000001,0.62
88136,2015-02-27,7,4.98,38.11,5,5.02,-16.6348,0.38
88135,2015-04-27,3,58.1,169.46,9,1.49,765.75,0.38
88137,2015-03-13,13,65.99,724.57,4,8.99,-335.041,0.55
86514,2015-02-21,10,4.91,51.13,10,0.5,35.2797,0.36
91000,2015-04-06,14,5.18,79.61,7,5.74,-188.034,0.36
88998,2015-03-13,16,6.48,109.99,5,7.91,322.12199999999996,0.37
88998,2015-03-13,8,111.03,900.12,3,8.64,366.53999999999996,0.78
91414,2015-02-06,4,71.37,237.62,2,69.0,-439.908,0.68
91414,2015-02-06,1,205.99,176.42,3,8.99,1087.716,0.6
91416,2015-02-03,11,180.98,2084.16,0,30.0,9.204,0.69
91415,2015-06-20,14,3.08,43.41,4,0.99,257.0832,0.37
91415,2015-06-20,18,2.78,46.42,10,1.25,0.7854000000000001,0.59
91417,2015-06-02,8,136.98,1140.95,2,24.49,88.56,0.59
86887,2015-04-09,9,4.91,42.69,8,0.5,12.726,0.36
86887,2015-04-09,11,28.15,327.41,2,6.17,160.8066,0.55
86883,2015-02-11,2,2036.48,3786.84,1,14.7,-1596.7458,0.55
86885,2015-04-26,5,419.19,2012.11,4,19.99,1388.3558999999998,0.58
86886,2015-01-12,9,65.99,471.66,7,8.8,109.83600000000001,0.58
86884,2015-02-14,2,348.21,662.8,9,40.19,-93.84999999999991,0.62
86886,2015-01-12,11,10.01,119.86,0,1.99,82.70339999999999,0.41
48836,2015-02-14,8,348.21,2651.21,9,40.19,-93.84999999999991,0.62
11712,2015-04-26,9,4.28,38.96,6,0.94,0.3699999999999992,0.56
23042,2015-04-26,20,419.19,8048.45,4,19.99,1947.67,0.58
23877,2015-01-12,37,65.99,1939.03,7,8.8,109.83600000000001,0.58
23877,2015-01-12,42,10.01,457.63,0,1.99,128.03,0.41
14785,2015-04-09,36,4.91,170.75,8,0.5,31.752,0.36
14785,2015-04-09,45,28.15,1339.42,2,6.17,117.208,0.55
86885,2015-04-26,2,4.28,8.66,6,0.94,0.3699999999999992,0.56
16547,2015-02-18,30,355.98,10554.63,9,58.92,1240.25,0.64
16547,2015-02-18,8,218.75,1749.64,4,69.64,-533.2320000000001,0.77
54567,2015-02-02,56,6.28,355.4,9,5.41,-61.59,0.53
20007,2015-02-05,88,1.68,148.36,8,1.57,-46.25,0.59
88319,2015-02-18,8,355.98,2814.57,9,58.92,1240.25,0.64
88320,2015-02-02,14,6.28,88.85,9,5.41,-32.0268,0.53
91310,2015-03-19,3,24.92,70.82,10,12.98,-45.816,0.39
91310,2015-03-19,7,12.28,90.44,0,6.35,30.63,0.38
87033,2015-06-05,1,6.48,10.72,2,8.74,-6.835,0.36
87033,2015-06-05,15,699.99,10180.01,6,24.49,7024.206899999999,0.41
87031,2015-01-08,7,5.81,42.44,2,8.49,-137.494,0.39
87029,2015-05-05,15,30.98,462.57,5,9.18,308.67,0.4
87030,2015-06-15,19,6.48,125.37,4,9.54,-223.94400000000002,0.37
87033,2015-06-05,11,17.15,190.85,2,4.96,36.495,0.58
87033,2015-06-05,12,30.98,370.68,7,8.74,255.76919999999998,0.4
87032,2015-02-18,15,175.99,2400.95,0,4.99,1656.6554999999998,0.59
87033,2015-06-05,6,1360.14,7303.05,4,14.7,2639.0099999999998,0.59
87208,2015-05-23,24,2.16,58.05,1,6.05,395.76,0.37
87208,2015-05-23,3,21.38,68.64,7,8.99,-39.396,0.59
87451,2015-03-29,7,40.98,277.07,4,6.5,-89.5,0.74
87452,2015-05-02,14,4.0,51.99,8,1.3,28.4,0.37
87451,2015-03-29,5,35.99,149.67,5,3.3,103.27229999999999,0.39
91017,2015-04-07,5,12.53,61.1,8,0.5,215.718,0.38
91017,2015-04-07,1,178.47,193.81,2,19.99,106.98479999999999,0.55
87917,2015-06-11,17,15.68,257.48,5,3.73,3.54,0.46
87917,2015-06-11,19,195.99,3194.99,2,4.2,40.284,0.56
87915,2015-03-10,2,99.99,202.98,1,19.99,90.024,0.52
87916,2015-04-19,1,6.48,10.86,7,9.54,2.232,0.37
46436,2015-04-04,46,35.99,1477.57,0,0.99,840.0509999999999,0.35
40997,2015-04-21,12,30.98,382.29,5,9.18,61.47,0.4
40997,2015-04-21,37,22.99,881.74,5,8.99,18.27,0.57
40997,2015-04-21,33,212.6,7384.18,4,110.2,-513.79042,0.73
29889,2015-06-04,81,5.98,448.26,9,1.67,23.87,0.51
88657,2015-04-21,3,30.98,95.57,5,9.18,61.47,0.4
88657,2015-04-21,9,22.99,214.48,5,8.99,18.27,0.57
88657,2015-04-21,8,212.6,1790.1,4,110.2,-513.79042,0.73
88658,2015-06-04,20,5.98,110.68,9,1.67,35.805,0.51
88656,2015-04-04,12,35.99,385.45,0,0.99,265.96049999999997,0.35
86528,2015-02-12,1,12.53,19.32,3,7.17,-20.320500000000003,0.38
86527,2015-01-09,12,2.6,30.1,10,2.4,-88.03999999999999,0.58
86529,2015-02-02,19,12.97,261.21,0,1.49,180.23489999999998,0.35
86529,2015-02-02,9,4.91,42.79,6,0.5,29.5251,0.36
86465,2015-03-22,11,160.98,1828.22,3,30.0,1261.4718,0.62
86466,2015-04-08,7,3.98,29.77,7,5.26,-59.96376,0.38
86466,2015-04-08,12,12.22,147.19,7,2.85,89.4148,0.55
91447,2015-04-08,9,4.55,39.17,8,1.49,27.0273,0.35
90327,2015-04-25,19,4.37,87.85,0,5.15,-150.2604,0.59
90327,2015-04-25,14,500.98,7429.63,1,56.0,4899.1288,0.6
90327,2015-04-25,18,12.58,224.29,2,5.16,44.712,0.43
90327,2015-04-25,7,7.7,51.2,10,3.68,-22.626,0.52
50656,2015-04-25,56,500.98,29718.53,1,56.0,4260.112,0.6
50656,2015-04-25,27,7.7,197.48,10,3.68,-25.14,0.52
88298,2015-05-02,5,8.6,46.85,4,6.19,309.7116,0.38
88298,2015-05-02,26,3.58,93.57,1,1.63,-128.856,0.36
88298,2015-05-02,34,105.49,2694.49,8,41.64,-36.946,0.75
88296,2015-01-03,1,212.6,174.5,9,52.2,-274.498,0.64
88297,2015-01-17,15,1.76,26.01,7,4.86,0.588000000000011,0.41
89657,2015-06-07,3,510.14,1527.97,4,14.7,-251.40390000000002,0.56
89657,2015-06-07,23,4.76,110.86,0,3.01,-2.345,0.36
89658,2015-06-09,15,6.3,97.98,4,0.5,67.6062,0.39
91166,2015-02-28,18,6.48,127.83,1,6.57,-46.5244,0.37
91167,2015-06-26,12,22.72,289.88,2,8.99,200.01719999999997,0.44
87772,2015-04-17,10,419.19,4354.55,2,19.99,-39.606,0.58
87773,2015-03-12,2,85.99,146.17,1,0.99,311.72999999999996,0.85
87382,2015-03-21,7,5.74,42.02,5,5.3,-50.75,0.55
87383,2015-04-05,22,200.99,3705.14,7,4.2,2225.07612,0.59
87383,2015-04-05,3,297.48,945.36,1,18.06,-338.180832,0.6
86118,2015-05-16,9,5.4,49.24,9,7.78,-136.252,0.37
86119,2015-01-24,1,50.98,68.45,2,13.66,-25.76,0.58
91495,2015-03-11,16,2.6,44.75,0,2.4,-45.21,0.58
91496,2015-06-27,6,3.25,40.69,10,49.0,-286.245,0.56
46884,2015-01-17,18,7.64,130.11,10,1.39,16.12,0.36
46884,2015-01-17,3,125.99,337.34,0,2.5,-815.9007999999999,0.59
46884,2015-01-17,25,11.55,280.43,10,2.36,15.808000000000003,0.55
34017,2015-03-23,20,4.84,103.39,5,0.71,29.17,0.52
34017,2015-03-23,28,14.98,435.39,1,7.69,-48.97,0.57
53153,2015-03-23,53,20.27,1051.52,10,3.99,84.05,0.57
88014,2015-03-23,5,4.84,25.85,5,0.71,17.8365,0.52
88015,2015-02-09,4,30.98,119.37,10,8.99,-20.2228,0.58
88017,2015-03-23,13,20.27,257.92,10,3.99,381.61799999999994,0.57
88016,2015-03-19,5,40.97,207.22,3,8.99,-177.058,0.59
90927,2015-02-07,6,41.94,237.8,10,2.99,164.082,0.35
85916,2015-01-17,14,30.53,448.47,2,19.99,-54.63,0.39
85914,2015-01-05,5,194.3,1000.26,1,11.54,690.1794,0.59
85914,2015-01-05,10,209.84,2184.99,2,21.21,1507.6430999999998,0.59
85914,2015-01-05,8,145.45,1191.2,0,17.85,801.7468000000001,0.56
85915,2015-01-07,3,65.99,165.71,7,5.99,-139.18256,0.58
90951,2015-06-08,13,100.97,1277.49,5,7.18,881.4680999999999,0.46
90952,2015-03-19,3,4.98,14.2,5,0.49,3.84,0.39
91386,2015-03-17,5,10.98,52.21,10,3.99,-21.03,0.58
91386,2015-03-17,4,39.98,170.32,1,9.2,117.52079999999998,0.65
88814,2015-06-11,5,39.98,203.29,1,4.0,-30.808,0.7
88815,2015-05-04,26,35.99,759.88,5,5.99,524.3172,0.38
89361,2015-05-25,2,47.9,94.2,6,5.86,21.78,0.37
89360,2015-02-22,7,4.98,34.32,5,4.62,-98.35,0.64
89360,2015-02-22,11,34.23,392.45,2,5.02,270.79049999999995,0.55
86063,2015-04-18,6,89.99,511.25,9,42.0,223.416,0.66
86064,2015-04-08,10,2.94,29.88,7,0.81,-93.9274,0.4
86486,2015-02-24,4,138.14,599.03,1,35.0,-321.51,
87831,2015-04-02,4,90.24,356.92,4,0.99,246.2748,0.56
87831,2015-04-02,3,47.9,136.16,9,5.86,93.95039999999999,0.37
87830,2015-03-28,12,10.4,130.74,4,5.4,29.98,0.51
87830,2015-03-28,12,4.28,49.87,8,4.79,-121.2,0.4
87832,2015-04-21,6,3.93,24.18,6,0.99,10.7824,0.39
37924,2015-05-29,167,165.2,27587.55,5,19.99,2008.71,0.59
37924,2015-05-29,71,17.99,1191.58,9,8.65,-80.53,0.57
90551,2015-05-29,42,165.2,6938.19,5,19.99,-48.958,0.59
86633,2015-06-16,10,41.32,419.27,3,58.66,-32.816,0.76
86633,2015-06-16,5,6.88,36.0,0,2.0,-15.61,0.39
89146,2015-02-15,1,8.74,11.78,9,1.39,23.616,0.38
89146,2015-02-15,1,18.97,20.96,9,9.03,-1748.012,0.37
89148,2015-04-10,5,4.97,26.66,7,5.71,-180.15200000000002,0.54
89148,2015-04-10,12,2.62,29.55,9,0.8,8.388,0.39
89148,2015-04-10,21,65.99,1237.4,3,8.8,9.939899999999998,0.58
89147,2015-04-04,2,7.38,17.64,0,11.51,-66.17099999999999,0.36
90624,2015-05-04,21,3.75,74.23,9,0.5,51.2187,0.37
90624,2015-05-04,20,30.98,627.19,1,9.18,380.468,0.4
87676,2015-03-05,6,107.53,612.92,5,5.81,-89.418,0.65
87678,2015-02-23,16,1.74,29.08,4,4.08,9.251999999999999,0.53
87678,2015-02-23,21,119.99,2569.57,1,56.14,-1197.042,0.39
87677,2015-05-22,16,4.98,78.99,6,4.95,-103.224,0.37
87679,2015-04-08,19,70.98,1345.33,4,26.74,-84.6288,0.6
91407,2015-04-30,4,3.6,15.19,6,2.2,2755.6422000000002,0.39
91408,2015-04-30,4,13.48,59.49,3,4.51,-256.01800000000003,0.59
89240,2015-05-28,1,60.97,57.84,7,4.5,-41.77,0.56
89240,2015-05-28,15,90.98,1425.71,0,56.2,-1014.11,0.74
